SKU	DESCRIPCION	TIPO_PRECIO	PRECIO_NETO	PRECIO_BRUTO
FC11331	ESCOBILLA DE BAÑO CEPILLO CON SOPORTE DE ACERO INOXIDABLE	DETALLE	4613	5490
FC11331	ESCOBILLA DE BAÑO CEPILLO CON SOPORTE DE ACERO INOXIDABLE	MAYOR 6 UN.	3773	4490
FC11333	ESPEJO COSMETICO ARTICULADO RETRACTIL (Doble espejo normal y aumento)	DETALLE	20160	23990
FC11333	ESPEJO COSMETICO ARTICULADO RETRACTIL (Doble espejo normal y aumento)	MAYOR 6 UN.	17639	20990
FC12701	MANILLA BARRA DE SEGURIDAD PARA DUCHA 40CM	DETALLE	7555	8990
FC12701	MANILLA BARRA DE SEGURIDAD PARA DUCHA 40CM	MAYOR 6 UN.	6714	7990
FC12702	BARRA DE SEGURIDAD ABATIBLE PARA BAÑOS BLANCA 60CM	DETALLE	30244	35990
FC12702	BARRA DE SEGURIDAD ABATIBLE PARA BAÑOS BLANCA 60CM	MAYOR 6 UN.	28563	33990
FC12703	BARRA DE SEGURIDAD PARA BAÑOS CON PEDESTAL FIJA	DETALLE	47050	55990
FC12703	BARRA DE SEGURIDAD PARA BAÑOS CON PEDESTAL FIJA	MAYOR 6 UN.	42008	49990
FC12705	MUDADOR HORIZONTAL AROMAKER	DETALLE	63017	74990
FC12705	MUDADOR HORIZONTAL AROMAKER	MAYOR 3 UN.	60496	71990
FC12706	SILLA DE SEGURIDAD DE BEBE PARA BAÑOS	DETALLE	37807	44990
FC12706	SILLA DE SEGURIDAD DE BEBE PARA BAÑOS	MAYOR 3 UN.	36126	42990
FC12707	BARRA DE SEGURIDAD ABATIBLE PARA BAÑOS ACERO INOX 60CM	DETALLE	32765	38990
FC12707	BARRA DE SEGURIDAD ABATIBLE PARA BAÑOS ACERO INOX 60CM	MAYOR 6 UN.	28563	33990
FC13602	BANDEJA ANTIDESLIZANTE RECTNGULAR N°2 CAFE OSCURO (40.5X30.5)	DETALLE	5034	5990
FC13602	BANDEJA ANTIDESLIZANTE RECTNGULAR N°2 CAFE OSCURO (40.5X30.5)	MAYOR 6 UN.	4613	5490
FC13603	BANDEJA ANTIDESLIZANTE RECTANGULAR N°3 CAFE OSCURO (45.5X35.5)	DETALLE	5874	6990
FC13603	BANDEJA ANTIDESLIZANTE RECTANGULAR N°3 CAFE OSCURO (45.5X35.5)	MAYOR 6 UN.	5454	6490
FC13604	BANDEJA ANTIDESLIZANTE REDONDA N°1 CAFE OSCURO (35.5)	DETALLE	4697	5590
FC13604	BANDEJA ANTIDESLIZANTE REDONDA N°1 CAFE OSCURO (35.5)	MAYOR 6 UN.	4613	5490
FC13605	BANDEJA ANTIDELIZANTE REDODNDA N°2 CAFE OSCURO (41CM)	DETALLE	5874	6990
FC13605	BANDEJA ANTIDELIZANTE REDODNDA N°2 CAFE OSCURO (41CM)	MAYOR 6 UN.	5454	6490
FC13446	24 Tapetes Urinarios Redondos Amarillo	DETALLE	26882	31990
FC13446	24 Tapetes Urinarios Redondos Amarillo	MAYOR	0	0
FC13443	24 Tapetes Urinarios Redondos Azul y Amarillo	DETALLE	26882	31990
FC13443	24 Tapetes Urinarios Redondos Azul y Amarillo	MAYOR	0	0
FC13444	24 Tapetes Urinarios Redondos Verde y Amarillo	DETALLE	26882	31990
FC13444	24 Tapetes Urinarios Redondos Verde y Amarillo	MAYOR	0	0
FC13445	12 Tapetes Urinarios Redondos Amarillo Cítrico	DETALLE	21000	24990
FC13445	12 Tapetes Urinarios Redondos Amarillo Cítrico	MAYOR	0	0
FC13442	12 Tapetes Urinarios Antisalpicaduras Naranja Mango	DETALLE	21000	24990
FC13442	12 Tapetes Urinarios Antisalpicaduras Naranja Mango	MAYOR	0	0
FC13441	12 Tapetes Urinarios Antisalpicaduras Amarillo Cítrico	DETALLE	21000	24990
FC13441	12 Tapetes Urinarios Antisalpicaduras Amarillo Cítrico	MAYOR	0	0
FC13438	12 Tapetes Urinarios Antisalpicaduras Amarilo y Naranja	DETALLE	21000	24990
FC13438	12 Tapetes Urinarios Antisalpicaduras Amarilo y Naranja	MAYOR	0	0
FC13440	10 Tapetes Urinarios Antisalpicaduras Naranjo Mango	DETALLE	18479	21990
FC13440	10 Tapetes Urinarios Antisalpicaduras Naranjo Mango	MAYOR	0	0
FC13439	10 Tapetes Urinarios Antisalpicaduras Amarillo Cítrico	DETALLE	18479	21990
FC13439	10 Tapetes Urinarios Antisalpicaduras Amarillo Cítrico	MAYOR	0	0
FC11302	SILLA DE COMEDOR PARA BEBE (RESTAURANT) sin ruedas sin mesita	DETALLE	37807	44990
FC11302	SILLA DE COMEDOR PARA BEBE (RESTAURANT) sin ruedas sin mesita	MAYOR 3 UN.	33605	39990
FC11303	SILLA DE COMEDOR DELUXE PARA BEBE CON RUEDAS Y MESITA	DETALLE	42008	49990
FC11303	SILLA DE COMEDOR DELUXE PARA BEBE CON RUEDAS Y MESITA	MAYOR 3 UN.	37807	44990
FC11334	BANDEJA PARA SILLA DE BEBE AMARILLA	MAYOR	0	0
FC11512	SET HERVIDOR CON BASE (Pack V FC11510 + FC11511)	DETALLE	30244	35990
FC11512	SET HERVIDOR CON BASE (Pack V FC11510 + FC11511)	MAYOR 6 UN.	26882	31990
FC11513	MAQUINA AUTOMATICA PULIDORA DE CALZADO	DETALLE	75622	89990
FC11513	MAQUINA AUTOMATICA PULIDORA DE CALZADO	MAYOR 2 UN.	67218	79990
FC11515	PORTA EQUIPAJE PLEGABLE METALICO (Maleta)	DETALLE	47050	55990
FC11515	PORTA EQUIPAJE PLEGABLE METALICO (Maleta)	MAYOR 6 UN.	42008	49990
FC11101	SEÑALETICA PISO MOJADO	DETALLE	5034	5990
FC11101	SEÑALETICA PISO MOJADO	MAYOR 6 UN.	4613	5490
FC11103	SEÑALETICA NO ESTACIONAR	DETALLE	5034	5990
FC11103	SEÑALETICA NO ESTACIONAR	MAYOR 6 UN.	4613	5490
FC12499	CINTURÓN PORTA HERRAMIENTAS DOBLE + BOLSILLO	DETALLE	9235	10990
FC12499	CINTURÓN PORTA HERRAMIENTAS DOBLE + BOLSILLO	MAYOR 3 UN.	8395	9990
FC12521	ESCALERA 2 PELDAÑOS (CON MANILLA)	DETALLE	31084	36990
FC12521	ESCALERA 2 PELDAÑOS (CON MANILLA)	MAYOR 6 UN.	28563	33990
FC12528	DISCO LIMPIEZA BRILLO PARA ABRILLANTADORA BLANCO 17"	DETALLE	4193	4990
FC12528	DISCO LIMPIEZA BRILLO PARA ABRILLANTADORA BLANCO 17"	MAYOR 6 UN.	3353	3990
FC12529	DISCO LIMPIEZA REMOVEDOR PARA ABRILLANTADORA NEGRO 17"	DETALLE	4193	4990
FC12529	DISCO LIMPIEZA REMOVEDOR PARA ABRILLANTADORA NEGRO 17"	MAYOR 6 UN.	3353	3990
FC12530	DISCO LIMPIEZA RESTAURADOR PARA ABRILLANTADORA ROJO 17" PULGADAS	DETALLE	4193	4990
FC12530	DISCO LIMPIEZA RESTAURADOR PARA ABRILLANTADORA ROJO 17" PULGADAS	MAYOR 6 UN.	3353	3990
FC12536	ESCALERA STANDARD 2 PELDAÑOS (SIN MANILLA)	DETALLE	21000	24990
FC12536	ESCALERA STANDARD 2 PELDAÑOS (SIN MANILLA)	MAYOR 6 UN.	19319	22990
FC12538	PISO PLÁSTICO ABS, 2 PELDAÑOS, 3 RUEDAS, SUPERFICIE ANTI DESLIZSNTE	DETALLE	20160	23990
FC12538	PISO PLÁSTICO ABS, 2 PELDAÑOS, 3 RUEDAS, SUPERFICIE ANTI DESLIZSNTE	MAYOR 6 UN.	17639	20990
FC12601	ASPIRADORA SECO/HÚMEDO 15L	DETALLE	92429	109990
FC12601	ASPIRADORA SECO/HÚMEDO 15L	MAYOR 3 UN.	84025	99990
FC12602	ASPIRADORA SECO/HÚMEDO 30L	DETALLE	100832	119990
FC12602	ASPIRADORA SECO/HÚMEDO 30L	MAYOR 3 UN.	88227	104990
FC12604	ABRILLANTADORA INDUSTRIAL 17 PULGADAS 175 RPM	DETALLE	403353	479990
FC12604	ABRILLANTADORA INDUSTRIAL 17 PULGADAS 175 RPM	MAYOR 3 UN.	369739	439990
FC12605	CEPILLO PARA ALFOMBRAS 17 PULGADAS (ACOPLE AMERICANO)	DETALLE	20160	23990
FC12605	CEPILLO PARA ALFOMBRAS 17 PULGADAS (ACOPLE AMERICANO)	MAYOR 6 UN.	18479	21990
FC12606	CEPILLO PARA PISOS 17 PULGADAS (ACOPLE AMERICANO)	DETALLE	20160	23990
FC12606	CEPILLO PARA PISOS 17 PULGADAS (ACOPLE AMERICANO)	MAYOR 6 UN.	18479	21990
FC12608	DISCO LIMPIEZA BRILLO PARA ABRILLANTADORA BLANCO 35 CMN	DETALLE	4193	4990
FC12608	DISCO LIMPIEZA BRILLO PARA ABRILLANTADORA BLANCO 35 CMN	MAYOR 6 UN.	3773	4490
FC12609	DISCO LIMPIEZA BRILLO PARA ABRILLANTADORA BLANCO 41 CM	DETALLE	4193	4990
FC12609	DISCO LIMPIEZA BRILLO PARA ABRILLANTADORA BLANCO 41 CM	MAYOR 6 UN.	3773	4490
FC12610	DISCO LIMPIEZA REMOVEDOR PARA ABRILLANTADORA NEGRO 35 CM (13,78")	DETALLE	4193	4990
FC12610	DISCO LIMPIEZA REMOVEDOR PARA ABRILLANTADORA NEGRO 35 CM (13,78")	MAYOR 6 UN.	3773	4490
FC12611	DISCO LIMPIEZA REMOVEDOR PARA ABRILLANTADORA NEGRO 41 CM	DETALLE	4193	4990
FC12611	DISCO LIMPIEZA REMOVEDOR PARA ABRILLANTADORA NEGRO 41 CM	MAYOR 6 UN.	3773	4490
FC12612	DISCO LIMPIEZA RESTAURADOR PARA ABRILLANTADORA ROJO 35 CM	DETALLE	4193	4990
FC12612	DISCO LIMPIEZA RESTAURADOR PARA ABRILLANTADORA ROJO 35 CM	MAYOR 6 UN.	3773	4490
FC12613	PORTA PAD PARA ABRILLANTADORA INDUSTRIAL 17 PULGADAS	DETALLE	20160	23990
FC12613	PORTA PAD PARA ABRILLANTADORA INDUSTRIAL 17 PULGADAS	MAYOR 6 UN.	18479	21990
FC12614	BARREDORA MANUAL 48 LT	DETALLE	214277	254990
FC12614	BARREDORA MANUAL 48 LT	MAYOR 3 UN.	168059	199990
FC12615	ABRILLANTADORA INDUSTRIAL 17 PULGADAS 154rpm	DETALLE	384025	456990
FC12615	ABRILLANTADORA INDUSTRIAL 17 PULGADAS 154rpm	MAYOR 3 UN.	369739	439990
FC12616	(FC12616) ABRILLANTADORA INDUSTRIAL 17 PULGADAS 175 RPM	DETALLE	369739	439990
FC12616	(FC12616) ABRILLANTADORA INDUSTRIAL 17 PULGADAS 175 RPM	MAYOR	0	0
FC12617	SOPLADOR 3 VELOCIDADES AZUL 200W	DETALLE	84025	99990
FC12617	SOPLADOR 3 VELOCIDADES AZUL 200W	MAYOR 6 UN.	75622	89990
FC13606	CONO SEÑALETICO *NO PARKING* (NO ESTACIONAR)	DETALLE	6714	7990
FC13606	CONO SEÑALETICO *NO PARKING* (NO ESTACIONAR)	MAYOR 6 UN.	6294	7490
FC10253	MAQUINA PARA RELLENO 5ML - 3500ML PARA ACTIVO FIJO	DETALLE	117639	139990
FC10253	MAQUINA PARA RELLENO 5ML - 3500ML PARA ACTIVO FIJO	MAYOR	0	0
FC11516	SEPARADOR DE FILA PILAR DE ACERO CON BASE CINTA RETRACTIL ROJA	DETALLE	29403	34990
FC11516	SEPARADOR DE FILA PILAR DE ACERO CON BASE CINTA RETRACTIL ROJA	MAYOR 6 UN.	25202	29990
FC10650	REP ESCO INT 8.5-REPUESTO ESCOBILLON MULTIUSO INTERIORES AZUL Y AMARILLO 8,5 CM	DETALLE	1000	1190
FC10650	REP ESCO INT 8.5-REPUESTO ESCOBILLON MULTIUSO INTERIORES AZUL Y AMARILLO 8,5 CM	MAYOR 6 UN.	832	990
FC12711	REP ESCO INT 8.5-REPUESTO ESCOBILLON MULTIUSO ROJO INTERIOR Y AMARILLO 8,5 CM	DETALLE	1000	1190
FC12711	REP ESCO INT 8.5-REPUESTO ESCOBILLON MULTIUSO ROJO INTERIOR Y AMARILLO 8,5 CM	MAYOR 6 UN.	832	990
FC10653	REPUESTO ESCOB AMER 10.5 CM-REPUESTO ESCOBILLON AMERICANO MULTIUSO AZUL COMPLETO 10,5 CM	DETALLE	1000	1190
FC10653	REPUESTO ESCOB AMER 10.5 CM-REPUESTO ESCOBILLON AMERICANO MULTIUSO AZUL COMPLETO 10,5 CM	MAYOR 6 UN.	832	990
FC12710	REPUESTO ESCOB AMER 10.5 CM-REPUESTO ESCOBILLON AMERICANO MULTIUSO NARANJO COMPLETO 10,5 CM	DETALLE	1000	1190
FC12710	REPUESTO ESCOB AMER 10.5 CM-REPUESTO ESCOBILLON AMERICANO MULTIUSO NARANJO COMPLETO 10,5 CM	MAYOR 6 UN.	832	990
FC12713	REPUESTO ESCOB AMER 10.5 CM-REPUESTO ESCOBILLON AMERICANO MULTIUSO VERDE COMPLETO 10,5 CM	DETALLE	1000	1190
FC12713	REPUESTO ESCOB AMER 10.5 CM-REPUESTO ESCOBILLON AMERICANO MULTIUSO VERDE COMPLETO 10,5 CM	MAYOR 6 UN.	832	990
FC12714	REPUESTO ESCOB AMER 10.5 CM-REPUESTO ESCOBILLON AMERICANO MULTIUSO ROJO COMPLETO 10,5 CM	DETALLE	1000	1190
FC12714	REPUESTO ESCOB AMER 10.5 CM-REPUESTO ESCOBILLON AMERICANO MULTIUSO ROJO COMPLETO 10,5 CM	MAYOR 6 UN.	832	990
FC10655	ESCOB MUN G 4CM-REPUESTO ESCOBILLON TIPO MUNICIPAL AZUL CERDAS GRUESAS 4 CM	DETALLE	1588	1890
FC10655	ESCOB MUN G 4CM-REPUESTO ESCOBILLON TIPO MUNICIPAL AZUL CERDAS GRUESAS 4 CM	MAYOR 6 UN.	1252	1490
FC12717	ESCOB MUN G 4CM-REPUESTO ESCOBILLON TIPO MUNICIPAL ROJO CERDAS GRUESAS 4 CM	DETALLE	1588	1890
FC12717	ESCOB MUN G 4CM-REPUESTO ESCOBILLON TIPO MUNICIPAL ROJO CERDAS GRUESAS 4 CM	MAYOR 6 UN.	1252	1490
FC10657	ESCOB MUN F 4CM-REPUESTO ESCOBILLON TIPO MUNICIPAL AZUL CERDAS FINAS 4 CM	DETALLE	1588	1890
FC10657	ESCOB MUN F 4CM-REPUESTO ESCOBILLON TIPO MUNICIPAL AZUL CERDAS FINAS 4 CM	MAYOR 6 UN.	1252	1490
FC12719	ESCOB MUN F 4CM-REPUESTO ESCOBILLON TIPO MUNICIPAL ROJO CERDAS FINAS 4 CM	DETALLE	1588	1890
FC12719	ESCOB MUN F 4CM-REPUESTO ESCOBILLON TIPO MUNICIPAL ROJO CERDAS FINAS 4 CM	MAYOR 6 UN.	1252	1490
FC10674	REP ESCOB MULT + PALO METAL-ESCOBA ROJA MULTIUSO CON PALO METALICO (Pack V FC12712 + FC12721)	DETALLE	2681	3190
FC10674	REP ESCOB MULT + PALO METAL-ESCOBA ROJA MULTIUSO CON PALO METALICO (Pack V FC12712 + FC12721)	MAYOR 6 UN.	2092	2490
FC10677	REP ESCOB MULT + PALO METAL-ESCOBA AZUL MULTIUSO CON PALO METALICO (Pack V FC10651 + FC12718)	DETALLE	2681	3190
FC10677	REP ESCOB MULT + PALO METAL-ESCOBA AZUL MULTIUSO CON PALO METALICO (Pack V FC10651 + FC12718)	MAYOR 6 UN.	2092	2490
FC10675	REP ESCOB + PALO MET-ESCOBA ROJA Y AMARILLA MULTIUSO CON PALO METALICO ROJO (Pack V FC12711 + FC12721)	DETALLE	2513	2990
FC10675	REP ESCOB + PALO MET-ESCOBA ROJA Y AMARILLA MULTIUSO CON PALO METALICO ROJO (Pack V FC12711 + FC12721)	MAYOR 6 UN.	2008	2390
FC10676	REP ESCOB + PALO MET-ESCOBA AZUL Y AMARILLO MULTIUSO CON PALO METALICO ROJO (Pack V FC10650 + FC12718)	DETALLE	2513	2990
FC10676	REP ESCOB + PALO MET-ESCOBA AZUL Y AMARILLO MULTIUSO CON PALO METALICO ROJO (Pack V FC10650 + FC12718)	MAYOR 6 UN.	2008	2390
FC10678	REP ESCOB AMER + PALO MADERA-ESCOBA AMERICANA MULTIUSO ROJA (Pack V FC12714 + FC12720)	DETALLE	1672	1990
FC10678	REP ESCOB AMER + PALO MADERA-ESCOBA AMERICANA MULTIUSO ROJA (Pack V FC12714 + FC12720)	MAYOR 6 UN.	1420	1690
FC10679	REP ESCOB AMER + PALO MADERA-FC12720)	DETALLE	1672	1990
FC10679	REP ESCOB AMER + PALO MADERA-FC12720)	MAYOR 6 UN.	1420	1690
FC10680	REP ESCOB AMER + PALO MADERA-FC12720)	DETALLE	1672	1990
FC10680	REP ESCOB AMER + PALO MADERA-FC12720)	MAYOR 6 UN.	1420	1690
FC10681	REP ESCOB AMER + PALO MADERA-FC12720)"	DETALLE	1672	1990
FC10681	REP ESCOB AMER + PALO MADERA-FC12720)"	MAYOR 6 UN.	1420	1690
FC10682	REP ESCOB MUN + PALO TELESC (2)-FC12718)	DETALLE	2933	3490
FC10682	REP ESCOB MUN + PALO TELESC (2)-FC12718)	MAYOR 6 UN.	2429	2890
FC10683	REP ESCOB MUN + PALO TELESC (2)-FC12721)	DETALLE	2933	3490
FC10683	REP ESCOB MUN + PALO TELESC (2)-FC12721)	MAYOR 6 UN.	2429	2890
FC10684	REP ESCOB MUN + PALO TELESC (2)-FC12718)	DETALLE	2933	3490
FC10684	REP ESCOB MUN + PALO TELESC (2)-FC12718)	MAYOR 6 UN.	2429	2890
FC10685	REP ESCOB MUN + PALO TELESC (2)-FC12721)	DETALLE	2933	3490
FC10685	REP ESCOB MUN + PALO TELESC (2)-FC12721)	MAYOR 6 UN.	2429	2890
FC12726	ESCOBA+PALA DP07-JUEGO COMPLETO ESCOBA Y PALA AZUL	DETALLE	2933	3490
FC12726	ESCOBA+PALA DP07-JUEGO COMPLETO ESCOBA Y PALA AZUL	MAYOR 3 UN.	2513	2990
FC12727	ESCOBA+PALA DP07-JUEGO COMPLETO ESCOBA Y PALA ROJO	DETALLE	2933	3490
FC12727	ESCOBA+PALA DP07-JUEGO COMPLETO ESCOBA Y PALA ROJO	MAYOR 3 UN.	2513	2990
FC16000	REP ESCOB MUN 4CM + PALO TELESC-PACK ESCOBILLON AZUL TIPO MUNICIPAL 4CM + PALO TELESCOPICO AZUL (82-150CM)--- FC10655+FC12728	DETALLE	1672	1990
FC16000	REP ESCOB MUN 4CM + PALO TELESC-PACK ESCOBILLON AZUL TIPO MUNICIPAL 4CM + PALO TELESCOPICO AZUL (82-150CM)--- FC10655+FC12728	MAYOR 6 UN.	1420	1690
FC16001	REP ESCOB MUN 4CM + PALO TELESC-PACK ESCOBILLON ROJO TIPO MUNICIPAL 4CM + PALO TELESCOPICO AZUL (82-150CM)--- FC12717+FC12728	DETALLE	1672	1990
FC16001	REP ESCOB MUN 4CM + PALO TELESC-PACK ESCOBILLON ROJO TIPO MUNICIPAL 4CM + PALO TELESCOPICO AZUL (82-150CM)--- FC12717+FC12728	MAYOR 6 UN.	1420	1690
FC16002	REP ESCOB MUN 4CM + PALO TELESC-PACK ESCOBILLON AZUL TIPO MUNICIPAL 4CM + PALO TELESCOPICO ROJO (82-150CM)--- FC10655+FC12729	DETALLE	1672	1990
FC16002	REP ESCOB MUN 4CM + PALO TELESC-PACK ESCOBILLON AZUL TIPO MUNICIPAL 4CM + PALO TELESCOPICO ROJO (82-150CM)--- FC10655+FC12729	MAYOR 6 UN.	1420	1690
FC16003	REP ESCOB MUN 4CM + PALO TELESC-PACK ESCOBILLON ROJO TIPO MUNICIPAL 4CM + PALO TELESCOPICO ROJO (82-150CM)--- FC12717+FC12729	DETALLE	1672	1990
FC16003	REP ESCOB MUN 4CM + PALO TELESC-PACK ESCOBILLON ROJO TIPO MUNICIPAL 4CM + PALO TELESCOPICO ROJO (82-150CM)--- FC12717+FC12729	MAYOR 6 UN.	1420	1690
FC16004	REP ESCOB 10.5 + PALO TELESC-PACK ESCOBILLON AZUL MULTIUSO 10,5CM + PALO TELESCOPICO AZUL (82-150CM)--- FC10651+FC12728	DETALLE	1672	1990
FC16004	REP ESCOB 10.5 + PALO TELESC-PACK ESCOBILLON AZUL MULTIUSO 10,5CM + PALO TELESCOPICO AZUL (82-150CM)--- FC10651+FC12728	MAYOR 6 UN.	1420	1690
FC16005	REP ESCOB 10.5 + PALO TELESC-PACK ESCOBILLON ROJO MULTIUSO 10,5CM + PALO TELESCOPICO AZUL (82-150CM)--- FC12712+FC12728	DETALLE	1672	1990
FC16005	REP ESCOB 10.5 + PALO TELESC-PACK ESCOBILLON ROJO MULTIUSO 10,5CM + PALO TELESCOPICO AZUL (82-150CM)--- FC12712+FC12728	MAYOR 6 UN.	1420	1690
FC16006	REP ESCOB 10.5 + PALO TELESC-PACK ESCOBILLON ROJO MULTIUSO 10,5CM + PALO TELESCOPICO ROJO (82-150CM)--- FC10651+FC12729	DETALLE	1672	1990
FC16006	REP ESCOB 10.5 + PALO TELESC-PACK ESCOBILLON ROJO MULTIUSO 10,5CM + PALO TELESCOPICO ROJO (82-150CM)--- FC10651+FC12729	MAYOR 6 UN.	1420	1690
FC16007	REP ESCOB 10.5 + PALO TELESC-PACK ESCOBILLON AZUL MULTIUSO 10,5CM + PALO TELESCOPICO ROJO (82-150CM)--- FC12712+FC12729	DETALLE	1672	1990
FC16007	REP ESCOB 10.5 + PALO TELESC-PACK ESCOBILLON AZUL MULTIUSO 10,5CM + PALO TELESCOPICO ROJO (82-150CM)--- FC12712+FC12729	MAYOR 6 UN.	1420	1690
FC16008	REP ESCOB INT + PALO TELESC-PACK ESCOBILLON AZUL MULTIUSO 8,5CM + PALO TELESCOPICO AZUL (82-150CM)--- FC10650+FC12728	DETALLE	1420	1690
FC16008	REP ESCOB INT + PALO TELESC-PACK ESCOBILLON AZUL MULTIUSO 8,5CM + PALO TELESCOPICO AZUL (82-150CM)--- FC10650+FC12728	MAYOR 6 UN.	1168	1390
FC16009	REP ESCOB INT + PALO TELESC-PACK ESCOBILLON ROJO MULTIUSO 8,5CM + PALO TELESCOPICO AZUL (82-150CM)--- FC12711+FC12728	DETALLE	1420	1690
FC16009	REP ESCOB INT + PALO TELESC-PACK ESCOBILLON ROJO MULTIUSO 8,5CM + PALO TELESCOPICO AZUL (82-150CM)--- FC12711+FC12728	MAYOR 6 UN.	1168	1390
FC16010	REP ESCOB INT + PALO TELESC-PACK ESCOBILLON AZUL MULTIUSO 8,5CM + PALO TELESCOPICO ROJO (82-150CM)--- FC10650+FC12729	DETALLE	1420	1690
FC16010	REP ESCOB INT + PALO TELESC-PACK ESCOBILLON AZUL MULTIUSO 8,5CM + PALO TELESCOPICO ROJO (82-150CM)--- FC10650+FC12729	MAYOR 6 UN.	1168	1390
FC16011	REP ESCOB INT + PALO TELESC-PACK ESCOBILLON ROJO MULTIUSO 8,5CM + PALO TELESCOPICO ROJO (82-150CM)--- FC12711+FC12729	DETALLE	1420	1690
FC16011	REP ESCOB INT + PALO TELESC-PACK ESCOBILLON ROJO MULTIUSO 8,5CM + PALO TELESCOPICO ROJO (82-150CM)--- FC12711+FC12729	MAYOR 6 UN.	1168	1390
FC10651	REPUESTO ESCOBILLON MULTIUSO AZUL COMPLETO 10,5 CM	DETALLE	1168	1390
FC10651	REPUESTO ESCOBILLON MULTIUSO AZUL COMPLETO 10,5 CM	MAYOR 6 UN.	916	1090
FC10672	ESCOBA MULTIUSO ESTANDAR AZUL CON AMARILLO CON PALO DE MADERA (Pack V FC10650 - FC12720)	DETALLE	1672	1990
FC10672	ESCOBA MULTIUSO ESTANDAR AZUL CON AMARILLO CON PALO DE MADERA (Pack V FC10650 - FC12720)	MAYOR 6 UN.	1420	1690
FC10673	ESCOBA MULTIUSO ESTANDAR ROJO CON AMARILLO CON PALO DE MADERA (Pack V FC12711 - FC12720)	DETALLE	1672	1990
FC10673	ESCOBA MULTIUSO ESTANDAR ROJO CON AMARILLO CON PALO DE MADERA (Pack V FC12711 - FC12720)	MAYOR 6 UN.	1420	1690
FC12532	ESCOBILLON MUNICIPAL DE PISO ROJO 45 CM	DETALLE	9235	10990
FC12532	ESCOBILLON MUNICIPAL DE PISO ROJO 45 CM	MAYOR 6 UN.	7555	8990
FC12695	ESCOBILLON MUNICIPAL DOBLE CERDA NARANJO/NEGRO 25 CM	DETALLE	8395	9990
FC12695	ESCOBILLON MUNICIPAL DOBLE CERDA NARANJO/NEGRO 25 CM	MAYOR 6 UN.	6714	7990
FC12696	ESCOBILLON MUNICIPAL DOBLE CERDA NARANJO/NEGRO 45 CM	DETALLE	10076	11990
FC12696	ESCOBILLON MUNICIPAL DOBLE CERDA NARANJO/NEGRO 45 CM	MAYOR 6 UN.	8395	9990
FC12712	REPUESTO ESCOBILLON MULTIUSO ROJO 10,5 CM	DETALLE	1168	1390
FC12712	REPUESTO ESCOBILLON MULTIUSO ROJO 10,5 CM	MAYOR 6 UN.	916	1090
FC12718	PALO DE ESCOBA METALICO AZUL 150*22 mm	DETALLE	1588	1890
FC12718	PALO DE ESCOBA METALICO AZUL 150*22 mm	MAYOR 6 UN.	1252	1490
FC12720	PALO ESCOBA DE MADERA AZUL 120*22 mm	DETALLE	1336	1590
FC12720	PALO ESCOBA DE MADERA AZUL 120*22 mm	MAYOR 6 UN.	664	790
FC12721	PALO DE ESCOBA METALICO ROJO 150*22mm	DETALLE	1588	1890
FC12721	PALO DE ESCOBA METALICO ROJO 150*22mm	MAYOR 6 UN.	1252	1490
FC12739	ESCOBILLON MUNICIPAL DOBLE CERDA GRIS/ROJO 25 CM	DETALLE	8395	9990
FC12739	ESCOBILLON MUNICIPAL DOBLE CERDA GRIS/ROJO 25 CM	MAYOR 6 UN.	6714	7990
FC13532	ESCOBILLON MUNICIPAL DE PISO NEGRO 45 CM	DETALLE	9235	10990
FC13532	ESCOBILLON MUNICIPAL DE PISO NEGRO 45 CM	MAYOR 6 UN.	7555	8990
FC15256	ESCOBILLON DE GOMA MAGICA PALO TELESCOPICO 27CM	DETALLE	5034	5990
FC15256	ESCOBILLON DE GOMA MAGICA PALO TELESCOPICO 27CM	MAYOR 6 UN.	4613	5490
FC15257	REPUESTO ESCOBILLON DE GOMA MAGICA NOBRE 27CM	DETALLE	2513	2990
FC15257	REPUESTO ESCOBILLON DE GOMA MAGICA NOBRE 27CM	MAYOR 6 UN.	2092	2490
FC13717	ESCOBA MULTIUSO ESTANDAR AZUL 8,5CM CON PALO DE MADERA DE 120*22MM	DETALLE	1168	1390
FC13717	ESCOBA MULTIUSO ESTANDAR AZUL 8,5CM CON PALO DE MADERA DE 120*22MM	MAYOR 6 UN.	1084	1290
FC12284	ESPONJA MAX LIMPIEZA GRUESA (NOBRE)	DETALLE	328	390
FC12284	ESPONJA MAX LIMPIEZA GRUESA (NOBRE)	MAYOR 1 UN.	294	350
FC12285	ESPONJA MAX LIMPIEZA DELICADA (NOBRE)	DETALLE	328	390
FC12285	ESPONJA MAX LIMPIEZA DELICADA (NOBRE)	MAYOR 1 UN.	294	350
FC12290	ESPONJA MULTIUSO VERDE AMARILLO INDIVIDUAL (NOBRE)	DETALLE	126	150
FC12290	ESPONJA MULTIUSO VERDE AMARILLO INDIVIDUAL (NOBRE)	MAYOR 60 UN.	109	130
FC12291	ESPONJA MULTIUSO VERDE AMARILLO 10 UNIDADES (NOBRE)	DETALLE	1084	1290
FC12291	ESPONJA MULTIUSO VERDE AMARILLO 10 UNIDADES (NOBRE)	MAYOR 6 UN.	1000	1190
FC12382	FIBRA LIMPIADORA LIGERAL PARA PORTA PAD ORILLADOR 10 UNIDADES (NOBRE)	DETALLE	5034	5990
